iter	Logloss
306	0.00365427316
307	0.003654275238
308	0.003654265957
309	0.003654258944
310	0.003654258944
311	0.003654258944
312	0.003654256622
313	0.003654243284
314	0.003654241545
315	0.003654241545
316	0.003654228783
317	0.003654226279
318	0.003654220274
319	0.003654217996
320	0.003654216247
321	0.003654195101
322	0.003654187618
323	0.003654182297
324	0.00365418219
325	0.00365418219
326	0.003654162671
327	0.003654160202
328	0.003654157947
329	0.003654138125
330	0.003654134526
331	0.003654127642
332	0.003654124506
333	0.003654108963
334	0.003654105257
335	0.00365410776
336	0.003654095985
337	0.003654096592
338	0.003654089893
339	0.003654055504
340	0.003654045667
341	0.003654032168
342	0.003654024786
343	0.003654007238
344	0.003654001164
345	0.003653983845
346	0.003653987361
347	0.00365397497
348	0.003653968948
349	0.003653944174
350	0.003653937635
351	0.003653936897
352	0.003653930088
353	0.003653930456
354	0.003653921098
355	0.003653913042
356	0.003653908161
357	0.0036539061
358	0.003653892175
359	0.003653879621
360	0.003653877207
361	0.003653861252
362	0.003653846086
363	0.003653832575
364	0.003653824864
365	0.003653822245
366	0.003653816585
367	0.00365381175
368	0.003653807665
369	0.003653798535
370	0.003653800492
371	0.00365378082
372	0.003653770388
373	0.003653768522
374	0.003653755742
375	0.00365374695
376	0.003653744885
377	0.00365374256
378	0.003653737202
379	0.003653733865
380	0.0036537291
381	0.003653731301
382	0.003653725471
383	0.003653718487
384	0.003653718487
385	0.003653713361
386	0.003653713902
387	0.003653713902
388	0.003653712793
389	0.003653714612
390	0.003653701078
391	0.003653686452
392	0.003653676969
393	0.003653671433
394	0.003653670484
395	0.003653666854
396	0.003653667762
397	0.003653665391
398	0.003653654421
399	0.00365363774
400	0.003653616947
401	0.003653616285
402	0.003653616285
403	0.003653608751
404	0.003653599898
405	0.003653574441
406	0.003653566231
407	0.003653569944
408	0.003653540447
409	0.003653536593
410	0.003653531362
411	0.003653526384
412	0.003653522005
413	0.003653517329
414	0.003653511309
415	0.003653507638
416	0.003653508556
417	0.003653509472
418	0.00365350384
419	0.003653500304
420	0.003653487995
421	0.00365349263
422	0.003653492367
423	0.003653483501
424	0.003653483024
425	0.003653476927
426	0.003653478088
427	0.003653477658
428	0.003653478814
429	0.003653458212
430	0.003653470907
431	0.003653462845
432	0.003653462943
433	0.003653457099
434	0.003653456321
435	0.003653453312
436	0.003653425811
437	0.003653424518
438	0.003653422791
439	0.003653416036
440	0.003653403678
441	0.003653401294
442	0.003653394452
443	0.003653346495
444	0.003653348884
445	0.003653343242
446	0.003653350141
447	0.003653352731
448	0.003653339465
449	0.003653345043
450	0.00365333575
451	0.003653321793
452	0.003653319763
453	0.003653314264
454	0.003653318713
455	0.00365331348
456	0.003653305836
457	0.003653309761
458	0.003653303057
459	0.003653300023
460	0.003653296992
461	0.003653297686
462	0.003653294457
463	0.003653287323
464	0.003653244689
465	0.003653233934
466	0.003653221819
467	0.003653230375
468	0.003653214153
469	0.003653205929
470	0.003653189179
471	0.003653193919
472	0.003653182195
473	0.003653179748
474	0.003653174454
475	0.003653166172
476	0.003653155947
477	0.003653145103
478	0.003653143978
479	0.003653146317
480	0.003653140238
481	0.003653135313
482	0.003653131025
483	0.003653132321
484	0.003653127785
485	0.003653130661
486	0.003653126852
487	0.003653127612
488	0.003653124616
489	0.003653120499
490	0.003653123584
491	0.003653117099
492	0.003653096896
493	0.00365308573
494	0.003653076874
495	0.003653068321
496	0.003653068993
497	0.003653066751
498	0.003653067262
499	0.003653059038
500	0.003653062349
501	0.003653062609
502	0.003653055143
503	0.003653056476
504	0.003653056847
505	0.003653059534
506	0.003653051135
507	0.003653053459
508	0.00365305127
509	0.0036530508
510	0.003653046183
511	0.003653044207
512	0.003653038762
513	0.003653032692
514	0.003653033424
515	0.003653030527
516	0.003653033271
517	0.003653034687
518	0.003653024979
519	0.003653024525
520	0.003653019344
521	0.003653025888
522	0.003653015843
523	0.003653019504
524	0.003653016932
525	0.003653008876
526	0.003653006612
527	0.003652983484
528	0.003652981635
529	0.003652973956
530	0.00365296089
531	0.003652958119
532	0.003652955501
533	0.003652955589
534	0.003652927343
535	0.003652921072
536	0.003652913855
537	0.003652911848
538	0.003652909565
539	0.003652899277
540	0.003652900441
541	0.003652899939
542	0.003652898834
543	0.003652890895
544	0.003652888621
545	0.003652885136
546	0.003652883728
547	0.003652867668
548	0.003652869113
549	0.003652860455
550	0.003652859053
551	0.003652857575
552	0.003652849401
553	0.003652850401
554	0.00365284316
555	0.003652845761
556	0.003652839247
557	0.003652837699
558	0.003652839441
559	0.003652824811
560	0.003652833983
561	0.003652831924
562	0.003652823599
563	0.003652826562
564	0.003652818557
565	0.0036528204
566	0.00365281392
567	0.003652815009
568	0.003652814796
569	0.003652809677
570	0.003652808736
571	0.003652810121
572	0.003652806899
573	0.00365280125
574	0.003652787803
575	0.00365275893
576	0.003652749005
577	0.003652753283
578	0.003652741409
579	0.003652738381
580	0.003652737514
581	0.00365272634
582	0.003652729856
583	0.003652729488
584	0.003652728113
585	0.003652718025
586	0.003652717869
587	0.003652711618
588	0.003652710312
589	0.003652699025
590	0.003652695618
591	0.003652692058
592	0.003652691313
593	0.003652686213
594	0.003652686099
595	0.003652687376
596	0.003652696908
597	0.00365268007
598	0.003652682219
599	0.0036526823
600	0.003652684084
601	0.003652681212
602	0.003652681212
603	0.00365265877
604	0.003652655132
605	0.003652649766
606	0.003652635588
607	0.003652637135
608	0.003652628437
609	0.003652629761
610	0.003652628071
611	0.003652617789
612	0.003652613211
613	0.003652609128
614	0.003652589066
615	0.003652592693
616	0.00365259025
617	0.003652586933
618	0.003652570475
619	0.0036525715
620	0.003652561138
621	0.00365255454
622	0.003652542903
623	0.00365253981
624	0.003652537561
625	0.003652530645
626	0.00365252497
627	0.003652522487
628	0.003652515086
629	0.003652509392
630	0.003652511999
631	0.003652505908
632	0.003652496507
633	0.003652498187
634	0.003652500171
635	0.003652487869
636	0.003652492399
637	0.003652482301
638	0.003652467184
639	0.003652431387
640	0.003652430965
641	0.003652426661
642	0.003652426483
643	0.003652412787
644	0.003652367837
645	0.003652367457
646	0.003652361754
647	0.00365234376
648	0.003652329143
649	0.003652329955
650	0.003652325167
651	0.00365232754
652	0.003652315207
653	0.003652307874
654	0.003652310784
655	0.003652286959
656	0.003652277037
657	0.003652280697
658	0.003652280697
659	0.003652279995
660	0.003652273629
661	0.00365227157
662	0.00365226565
663	0.003652259181
664	0.00365225422
665	0.00365225422
666	0.003652221395
667	0.003652209706
668	0.003652209706
669	0.003652204944
670	0.003652193442
671	0.003652171118
672	0.003652176143
673	0.003652166441
674	0.003652166184
675	0.003652166184
676	0.003652166184
677	0.003652166184
678	0.003652166184
679	0.003652166184
680	0.003652166184
681	0.003652166184
682	0.003652166184
683	0.003652166184
684	0.003652166184
685	0.003652166184
686	0.003652166184
687	0.003652166184
688	0.003652166184
689	0.003652166184
690	0.003652166184
691	0.003652166184
692	0.003652166184
693	0.003652166184
694	0.003652166184
695	0.003652166184
696	0.003652166184
697	0.003652166184
698	0.003652166184
699	0.003652166184
700	0.003652166184
701	0.003652166184
702	0.003652166184
703	0.003652166184
704	0.003652166184
705	0.003652166184
706	0.003652166184
707	0.003652166184
708	0.003652166184
709	0.003652166184
710	0.003652166184
711	0.003652166184
712	0.003652166184
713	0.003652166184
714	0.003652166184
715	0.003652166184
716	0.003652166184
717	0.003652166184
718	0.003652166184
719	0.003652166184
720	0.003652166184
721	0.003652166184
722	0.003652166184
723	0.003652166184
724	0.003652166184
725	0.003652166184
726	0.003652166184
727	0.003652166184
728	0.003652166184
729	0.003652166184
730	0.003652166184
731	0.003652166184
732	0.003652166184
733	0.003652166184
734	0.003652166184
735	0.003652166184
736	0.003652166184
737	0.003652166184
738	0.003652166184
739	0.003652166184
740	0.003652166184
741	0.003652166184
742	0.003652166184
743	0.003652166184
744	0.003652166184
745	0.003652166184
746	0.003652166184
747	0.003652166184
748	0.003652166184
749	0.003652166184
750	0.003652166184
751	0.003652166184
752	0.003652166184
753	0.003652166184
754	0.003652166184
755	0.003652166184
756	0.003652166184
757	0.003652166184
758	0.003652166184
759	0.003652166184
760	0.003652166184
761	0.003652166184
762	0.003652166184
763	0.003652166184
764	0.003652166184
765	0.003652166184
766	0.003652166184
767	0.003652166184
768	0.003652166184
769	0.003652166184
770	0.003652166184
771	0.003652166184
772	0.003652166184
773	0.003652166184
774	0.003652166184
775	0.003652166184
776	0.003652166184
777	0.003652166184
778	0.003652166184
779	0.003652166184
780	0.003652166184
781	0.003652166184
782	0.003652166184
783	0.003652166184
784	0.003652166184
785	0.003652166184
786	0.003652166184
787	0.003652166184
788	0.003652166184
789	0.003652166184
790	0.003652166184
791	0.003652166184
792	0.003652166184
793	0.003652166184
794	0.003652166184
795	0.003652166184
796	0.003652166184
797	0.003652166184
798	0.003652166184
799	0.003652166184
800	0.003652166184
801	0.003652166184
802	0.003652166184
803	0.003652166184
804	0.003652166184
805	0.003652166184
806	0.003652166184
807	0.003652166184
808	0.003652166184
809	0.003652166184
810	0.003652166184
811	0.003652166184
812	0.003652166184
813	0.003652166184
814	0.003652166184
815	0.003652166184
816	0.003652166184
817	0.003652166184
818	0.003652166184
819	0.003652166184
820	0.003652166184
821	0.003652166184
822	0.003652166184
823	0.003652166184
824	0.003652166184
825	0.003652166184
826	0.003652166184
827	0.003652166184
828	0.003652166184
829	0.003652166184
830	0.003652166184
831	0.003652166184
832	0.003652166184
833	0.003652166184
834	0.003652166184
835	0.003652166184
836	0.003652166184
837	0.003652166184
838	0.003652166184
839	0.003652166184
840	0.003652166184
841	0.003652166184
842	0.003652166184
843	0.003652166184
844	0.003652166184
845	0.003652166184
846	0.003652166184
847	0.003652166184
848	0.003652166184
849	0.003652166184
850	0.003652166184
851	0.003652166184
852	0.003652166184
853	0.003652166184
854	0.003652166184
855	0.003652166184
856	0.003652166184
857	0.003652166184
858	0.003652166184
859	0.003652166184
860	0.003652166184
861	0.003652166184
862	0.003652166184
863	0.003652166184
864	0.003652166184
865	0.003652166184
866	0.003652166184
867	0.003652166184
868	0.003652166184
869	0.003652166184
870	0.003652166184
871	0.003652166184
872	0.003652166184
873	0.003652166184
874	0.003652166184
875	0.003652166184
876	0.003652166184
877	0.003652166184
878	0.003652166184
879	0.003652166184
880	0.003652166184
881	0.003652166184
882	0.003652166184
883	0.003652166184
884	0.003652166184
885	0.003652166184
886	0.003652166184
887	0.003652166184
888	0.003652166184
889	0.003652166184
890	0.003652166184
891	0.003652166184
892	0.003652166184
893	0.003652166184
894	0.003652166184
895	0.003652166184
896	0.003652166184
897	0.003652166184
898	0.003652166184
899	0.003652166184
900	0.003652166184
901	0.003652166184
902	0.003652166184
903	0.003652166184
904	0.003652166184
905	0.003652166184
906	0.003652166184
907	0.003652166184
908	0.003652166184
909	0.003652166184
910	0.003652166184
911	0.003652166184
912	0.003652166184
913	0.003652166184
914	0.003652166184
915	0.003652166184
916	0.003652166184
917	0.003652166184
918	0.003652166184
919	0.003652166184
920	0.003652166184
921	0.003652166184
922	0.003652166184
923	0.003652166184
924	0.003652166184
925	0.003652166184
926	0.003652166184
927	0.003652166184
928	0.003652166184
929	0.003652166184
930	0.003652166184
931	0.003652166184
932	0.003652166184
933	0.003652166184
934	0.003652166184
935	0.003652166184
936	0.003652166184
937	0.003652166184
938	0.003652166184
939	0.003652166184
940	0.003652166184
941	0.003652166184
942	0.003652166184
943	0.003652166184
944	0.003652166184
945	0.003652166184
946	0.003652166184
947	0.003652166184
948	0.003652166184
949	0.003652166184
950	0.003652166184
951	0.003652166184
952	0.003652166184
953	0.003652166184
954	0.003652166184
955	0.003652166184
956	0.003652166184
957	0.003652166184
958	0.003652153088
959	0.003652153213
960	0.00365214893
961	0.003652142535
962	0.003652139127
963	0.0036521356
964	0.003652132017
965	0.003652135532
966	0.003652104879
967	0.003652107967
968	0.003652105919
969	0.003652107873
970	0.003652094817
971	0.003652084796
972	0.003652090995
973	0.003652085938
974	0.003652083871
975	0.00365208253
976	0.003652059008
977	0.003652052987
978	0.003652046527
979	0.00365204613
980	0.003652037419
981	0.003652025815
982	0.00365202127
983	0.003652012948
984	0.003652004194
985	0.003651994738
986	0.003651995136
987	0.003651995004
988	0.003651982234
989	0.003651976457
990	0.00365197714
991	0.003651968745
992	0.00365197158
993	0.003651961632
994	0.003651958372
995	0.003651967396
996	0.003651961466
997	0.003651959739
998	0.003651965075
999	0.003651953697
